subj_idx,rt,response,identity,omission
11,0.232983099995181,0,0,0
11,0.25300349999452,0,1,0
11,0.298634099948686,0,0,0
11,0.315066399984062,0,1,0
11,0.63,0,0,1
11,0.313479000004008,1,0,0
11,0.425792399968486,0,1,0
11,0.267280100029893,0,0,0
11,0.63,0,1,1
11,0.410781699989457,0,1,0
11,0.63,0,0,1
11,0.63,0,0,1
11,0.63,0,1,1
11,0.441279100021347,1,1,0
11,0.233145500009414,0,0,0
11,0.284355899959337,0,0,0
11,0.298124900029507,0,1,0
11,0.506155900016893,1,0,0
11,0.63,0,1,1
11,0.251058800029568,0,0,0
11,0.266988900024444,0,1,0
11,0.47340489999624,0,0,0
11,0.234423300018534,0,1,0
11,0.63,0,0,1
11,0.33176559995627,0,1,0
11,0.63,0,1,1
11,0.37668390001636,1,0,0
11,0.63,0,1,1
11,0.233027699985541,0,0,0
11,0.392507400014438,1,1,0
11,0.504746999999043,0,0,0
11,0.315734900010284,0,0,0
11,0.378051900013816,0,1,0
11,0.345107299974188,1,1,0
11,0.345284700044431,0,0,0
11,0.234278099960648,0,0,0
11,0.441152899991721,0,1,0
11,0.63,0,1,1
11,0.250786299991887,0,0,0
11,0.63,0,0,1
11,0.524169299984351,0,1,0
11,0.425695999991149,0,0,0
11,0.63,0,1,1
11,0.233733400003985,0,0,0
