subj_idx,rt,response,identity,condition,omission
5,2.0,1,1,0,1
5,1.47735579998698,0,0,0,0
5,1.0042866,1,1,0,0
5,1.13188510003965,1,0,1,0
5,1.19763209996745,0,1,1,0
5,0.859869800042361,1,0,1,0
5,0.811699299956672,1,1,1,0
5,0.746480100031476,0,1,0,0
5,0.828694299969357,0,0,0,0
5,1.06716520001646,0,0,0,0
5,2.0,0,1,1,1
5,1.29833210003562,1,0,1,0
5,0.730685500020627,0,1,0,0
5,0.986805599997751,0,0,0,0
5,0.704173600010108,1,1,1,0
5,0.868049500044435,1,0,1,0
5,0.843104300030973,0,1,0,0
5,0.703176200040616,0,1,0,0
5,1.0315958999563,1,0,1,0
5,0.844525700027589,1,1,1,0
5,0.703276100044604,0,0,0,0
5,0.703859900007956,1,1,1,0
5,0.775199999974575,0,1,0,0
5,0.827736700011883,1,0,1,0
5,0.781169600028079,0,0,0,0
5,0.812455800012685,1,1,1,0
5,0.845185299986042,0,0,0,0
5,0.794920599961188,0,1,0,0
5,1.30749460001243,1,0,1,0
5,0.924627000000328,0,1,0,0
5,0.733907199988607,0,0,0,0
5,2.0,0,1,1,1
5,0.75638340000296,1,0,1,0
5,0.85703170002671,0,1,0,0
5,0.922542399959639,1,0,1,0
5,0.703801499970723,1,1,1,0
5,0.985724200028926,0,0,0,0
5,0.703405200038105,1,0,1,0
5,0.744205199996941,1,1,1,0
5,0.748033199983183,0,0,0,0
5,0.704270399990492,0,1,0,0
5,0.838955999992322,1,0,1,0
5,0.704894000024069,1,1,1,0
5,1.4146510999999,0,0,0,0
5,0.704092799976934,0,1,0,0
5,0.934890999982599,1,1,1,0
5,0.703343099972699,1,0,1,0
5,1.06579309998779,0,0,0,0
5,1.1472202000441,0,1,0,0
5,0.703294500010088,1,1,1,0
5,0.776635900023393,1,0,1,0
5,0.703772300039418,0,1,0,0
5,0.706249199982267,0,0,0,0
5,0.704052300017793,1,0,1,0
5,2.0,1,1,0,1
5,0.703411100024823,1,1,1,0
5,0.914285799954087,0,0,0,0
5,0.733272099983878,1,1,1,0
5,0.703872799989767,0,0,0,0
